protocol,repeat,fold,task,partition,sample_id,subject,trial,split_group,label,valence,subject_relative_threshold,label_subject_relative,eligible_subject_relative
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-03_window-009,sub-mit121,3,sub-mit121_trial-03,low,4.02,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-03_window-010,sub-mit121,3,sub-mit121_trial-03,low,4.02,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-03_window-011,sub-mit121,3,sub-mit121_trial-03,low,4.02,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-03_window-012,sub-mit121,3,sub-mit121_trial-03,low,4.02,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-03_window-013,sub-mit121,3,sub-mit121_trial-03,low,4.02,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-03_window-014,sub-mit121,3,sub-mit121_trial-03,low,4.02,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-03_window-015,sub-mit121,3,sub-mit121_trial-03,low,4.02,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-03_window-016,sub-mit121,3,sub-mit121_trial-03,low,4.02,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-03_window-017,sub-mit121,3,sub-mit121_trial-03,low,4.02,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-03_window-018,sub-mit121,3,sub-mit121_trial-03,low,4.02,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-03_window-019,sub-mit121,3,sub-mit121_trial-03,low,4.02,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-03_window-020,sub-mit121,3,sub-mit121_trial-03,low,4.02,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-03_window-023,sub-mit121,3,sub-mit121_trial-03,low,4.02,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-03_window-024,sub-mit121,3,sub-mit121_trial-03,low,4.02,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-03_window-025,sub-mit121,3,sub-mit121_trial-03,low,4.02,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-03_window-026,sub-mit121,3,sub-mit121_trial-03,low,4.02,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-03_window-027,sub-mit121,3,sub-mit121_trial-03,low,4.02,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-03_window-028,sub-mit121,3,sub-mit121_trial-03,low,4.02,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-03_window-029,sub-mit121,3,sub-mit121_trial-03,low,4.02,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-04_window-001,sub-mit121,4,sub-mit121_trial-04,low,4.98,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-04_window-002,sub-mit121,4,sub-mit121_trial-04,low,4.98,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-04_window-003,sub-mit121,4,sub-mit121_trial-04,low,4.98,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-04_window-004,sub-mit121,4,sub-mit121_trial-04,low,4.98,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-04_window-005,sub-mit121,4,sub-mit121_trial-04,low,4.98,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-04_window-008,sub-mit121,4,sub-mit121_trial-04,low,4.98,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-04_window-011,sub-mit121,4,sub-mit121_trial-04,low,4.98,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-04_window-012,sub-mit121,4,sub-mit121_trial-04,low,4.98,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-04_window-015,sub-mit121,4,sub-mit121_trial-04,low,4.98,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-04_window-016,sub-mit121,4,sub-mit121_trial-04,low,4.98,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-04_window-017,sub-mit121,4,sub-mit121_trial-04,low,4.98,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-04_window-018,sub-mit121,4,sub-mit121_trial-04,low,4.98,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-04_window-019,sub-mit121,4,sub-mit121_trial-04,low,4.98,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-04_window-020,sub-mit121,4,sub-mit121_trial-04,low,4.98,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-04_window-021,sub-mit121,4,sub-mit121_trial-04,low,4.98,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-04_window-022,sub-mit121,4,sub-mit121_trial-04,low,4.98,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-04_window-023,sub-mit121,4,sub-mit121_trial-04,low,4.98,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-04_window-024,sub-mit121,4,sub-mit121_trial-04,low,4.98,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-04_window-025,sub-mit121,4,sub-mit121_trial-04,low,4.98,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-04_window-028,sub-mit121,4,sub-mit121_trial-04,low,4.98,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-06_window-003,sub-mit121,6,sub-mit121_trial-06,high,5.27,5.125,high,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-06_window-004,sub-mit121,6,sub-mit121_trial-06,high,5.27,5.125,high,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-06_window-008,sub-mit121,6,sub-mit121_trial-06,high,5.27,5.125,high,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-06_window-009,sub-mit121,6,sub-mit121_trial-06,high,5.27,5.125,high,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-06_window-010,sub-mit121,6,sub-mit121_trial-06,high,5.27,5.125,high,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-06_window-011,sub-mit121,6,sub-mit121_trial-06,high,5.27,5.125,high,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-06_window-012,sub-mit121,6,sub-mit121_trial-06,high,5.27,5.125,high,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-06_window-013,sub-mit121,6,sub-mit121_trial-06,high,5.27,5.125,high,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-06_window-014,sub-mit121,6,sub-mit121_trial-06,high,5.27,5.125,high,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-06_window-015,sub-mit121,6,sub-mit121_trial-06,high,5.27,5.125,high,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-06_window-016,sub-mit121,6,sub-mit121_trial-06,high,5.27,5.125,high,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-06_window-017,sub-mit121,6,sub-mit121_trial-06,high,5.27,5.125,high,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-06_window-018,sub-mit121,6,sub-mit121_trial-06,high,5.27,5.125,high,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-06_window-019,sub-mit121,6,sub-mit121_trial-06,high,5.27,5.125,high,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-06_window-020,sub-mit121,6,sub-mit121_trial-06,high,5.27,5.125,high,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-06_window-021,sub-mit121,6,sub-mit121_trial-06,high,5.27,5.125,high,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-06_window-022,sub-mit121,6,sub-mit121_trial-06,high,5.27,5.125,high,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-06_window-023,sub-mit121,6,sub-mit121_trial-06,high,5.27,5.125,high,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-06_window-024,sub-mit121,6,sub-mit121_trial-06,high,5.27,5.125,high,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-06_window-025,sub-mit121,6,sub-mit121_trial-06,high,5.27,5.125,high,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-06_window-026,sub-mit121,6,sub-mit121_trial-06,high,5.27,5.125,high,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-06_window-027,sub-mit121,6,sub-mit121_trial-06,high,5.27,5.125,high,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-06_window-028,sub-mit121,6,sub-mit121_trial-06,high,5.27,5.125,high,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-06_window-029,sub-mit121,6,sub-mit121_trial-06,high,5.27,5.125,high,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-07_window-001,sub-mit121,7,sub-mit121_trial-07,low,2.03,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-07_window-005,sub-mit121,7,sub-mit121_trial-07,low,2.03,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-07_window-006,sub-mit121,7,sub-mit121_trial-07,low,2.03,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-07_window-007,sub-mit121,7,sub-mit121_trial-07,low,2.03,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-07_window-008,sub-mit121,7,sub-mit121_trial-07,low,2.03,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-07_window-009,sub-mit121,7,sub-mit121_trial-07,low,2.03,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-07_window-010,sub-mit121,7,sub-mit121_trial-07,low,2.03,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-07_window-011,sub-mit121,7,sub-mit121_trial-07,low,2.03,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-07_window-012,sub-mit121,7,sub-mit121_trial-07,low,2.03,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-07_window-013,sub-mit121,7,sub-mit121_trial-07,low,2.03,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-07_window-014,sub-mit121,7,sub-mit121_trial-07,low,2.03,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-07_window-015,sub-mit121,7,sub-mit121_trial-07,low,2.03,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-07_window-016,sub-mit121,7,sub-mit121_trial-07,low,2.03,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-07_window-019,sub-mit121,7,sub-mit121_trial-07,low,2.03,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-07_window-020,sub-mit121,7,sub-mit121_trial-07,low,2.03,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-07_window-021,sub-mit121,7,sub-mit121_trial-07,low,2.03,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-07_window-022,sub-mit121,7,sub-mit121_trial-07,low,2.03,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-07_window-023,sub-mit121,7,sub-mit121_trial-07,low,2.03,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-07_window-024,sub-mit121,7,sub-mit121_trial-07,low,2.03,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-07_window-025,sub-mit121,7,sub-mit121_trial-07,low,2.03,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-07_window-028,sub-mit121,7,sub-mit121_trial-07,low,2.03,5.125,low,True
subject_dependent_repeated_stratified_2fold,6,2,valence_binary_fixed5,train,sub-mit121_trial-07_window-029,sub-mit121,7,sub-mit121_trial-07,low,2.03,5.125,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-01_window-001,sub-mit121,1,sub-mit121_trial-01,high,7.01,4.98,high,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-01_window-002,sub-mit121,1,sub-mit121_trial-01,high,7.01,4.98,high,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-01_window-003,sub-mit121,1,sub-mit121_trial-01,high,7.01,4.98,high,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-01_window-004,sub-mit121,1,sub-mit121_trial-01,high,7.01,4.98,high,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-01_window-005,sub-mit121,1,sub-mit121_trial-01,high,7.01,4.98,high,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-01_window-006,sub-mit121,1,sub-mit121_trial-01,high,7.01,4.98,high,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-01_window-007,sub-mit121,1,sub-mit121_trial-01,high,7.01,4.98,high,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-01_window-008,sub-mit121,1,sub-mit121_trial-01,high,7.01,4.98,high,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-01_window-009,sub-mit121,1,sub-mit121_trial-01,high,7.01,4.98,high,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-01_window-012,sub-mit121,1,sub-mit121_trial-01,high,7.01,4.98,high,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-01_window-013,sub-mit121,1,sub-mit121_trial-01,high,7.01,4.98,high,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-01_window-016,sub-mit121,1,sub-mit121_trial-01,high,7.01,4.98,high,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-01_window-017,sub-mit121,1,sub-mit121_trial-01,high,7.01,4.98,high,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-01_window-018,sub-mit121,1,sub-mit121_trial-01,high,7.01,4.98,high,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-01_window-019,sub-mit121,1,sub-mit121_trial-01,high,7.01,4.98,high,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-01_window-020,sub-mit121,1,sub-mit121_trial-01,high,7.01,4.98,high,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-01_window-021,sub-mit121,1,sub-mit121_trial-01,high,7.01,4.98,high,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-01_window-022,sub-mit121,1,sub-mit121_trial-01,high,7.01,4.98,high,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-01_window-023,sub-mit121,1,sub-mit121_trial-01,high,7.01,4.98,high,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-01_window-024,sub-mit121,1,sub-mit121_trial-01,high,7.01,4.98,high,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-01_window-025,sub-mit121,1,sub-mit121_trial-01,high,7.01,4.98,high,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-01_window-026,sub-mit121,1,sub-mit121_trial-01,high,7.01,4.98,high,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-01_window-027,sub-mit121,1,sub-mit121_trial-01,high,7.01,4.98,high,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-01_window-028,sub-mit121,1,sub-mit121_trial-01,high,7.01,4.98,high,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-01_window-029,sub-mit121,1,sub-mit121_trial-01,high,7.01,4.98,high,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-03_window-002,sub-mit121,3,sub-mit121_trial-03,low,4.02,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-03_window-003,sub-mit121,3,sub-mit121_trial-03,low,4.02,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-03_window-004,sub-mit121,3,sub-mit121_trial-03,low,4.02,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-03_window-005,sub-mit121,3,sub-mit121_trial-03,low,4.02,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-03_window-006,sub-mit121,3,sub-mit121_trial-03,low,4.02,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-03_window-007,sub-mit121,3,sub-mit121_trial-03,low,4.02,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-03_window-008,sub-mit121,3,sub-mit121_trial-03,low,4.02,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-03_window-009,sub-mit121,3,sub-mit121_trial-03,low,4.02,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-03_window-010,sub-mit121,3,sub-mit121_trial-03,low,4.02,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-03_window-011,sub-mit121,3,sub-mit121_trial-03,low,4.02,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-03_window-012,sub-mit121,3,sub-mit121_trial-03,low,4.02,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-03_window-013,sub-mit121,3,sub-mit121_trial-03,low,4.02,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-03_window-014,sub-mit121,3,sub-mit121_trial-03,low,4.02,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-03_window-015,sub-mit121,3,sub-mit121_trial-03,low,4.02,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-03_window-016,sub-mit121,3,sub-mit121_trial-03,low,4.02,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-03_window-017,sub-mit121,3,sub-mit121_trial-03,low,4.02,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-03_window-018,sub-mit121,3,sub-mit121_trial-03,low,4.02,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-03_window-019,sub-mit121,3,sub-mit121_trial-03,low,4.02,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-03_window-020,sub-mit121,3,sub-mit121_trial-03,low,4.02,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-03_window-023,sub-mit121,3,sub-mit121_trial-03,low,4.02,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-03_window-024,sub-mit121,3,sub-mit121_trial-03,low,4.02,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-03_window-025,sub-mit121,3,sub-mit121_trial-03,low,4.02,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-03_window-026,sub-mit121,3,sub-mit121_trial-03,low,4.02,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-03_window-027,sub-mit121,3,sub-mit121_trial-03,low,4.02,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-03_window-028,sub-mit121,3,sub-mit121_trial-03,low,4.02,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-03_window-029,sub-mit121,3,sub-mit121_trial-03,low,4.02,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-07_window-001,sub-mit121,7,sub-mit121_trial-07,low,2.03,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-07_window-005,sub-mit121,7,sub-mit121_trial-07,low,2.03,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-07_window-006,sub-mit121,7,sub-mit121_trial-07,low,2.03,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-07_window-007,sub-mit121,7,sub-mit121_trial-07,low,2.03,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-07_window-008,sub-mit121,7,sub-mit121_trial-07,low,2.03,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-07_window-009,sub-mit121,7,sub-mit121_trial-07,low,2.03,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-07_window-010,sub-mit121,7,sub-mit121_trial-07,low,2.03,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-07_window-011,sub-mit121,7,sub-mit121_trial-07,low,2.03,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-07_window-012,sub-mit121,7,sub-mit121_trial-07,low,2.03,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-07_window-013,sub-mit121,7,sub-mit121_trial-07,low,2.03,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-07_window-014,sub-mit121,7,sub-mit121_trial-07,low,2.03,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-07_window-015,sub-mit121,7,sub-mit121_trial-07,low,2.03,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-07_window-016,sub-mit121,7,sub-mit121_trial-07,low,2.03,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-07_window-019,sub-mit121,7,sub-mit121_trial-07,low,2.03,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-07_window-020,sub-mit121,7,sub-mit121_trial-07,low,2.03,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-07_window-021,sub-mit121,7,sub-mit121_trial-07,low,2.03,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-07_window-022,sub-mit121,7,sub-mit121_trial-07,low,2.03,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-07_window-023,sub-mit121,7,sub-mit121_trial-07,low,2.03,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-07_window-024,sub-mit121,7,sub-mit121_trial-07,low,2.03,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-07_window-025,sub-mit121,7,sub-mit121_trial-07,low,2.03,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-07_window-028,sub-mit121,7,sub-mit121_trial-07,low,2.03,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-07_window-029,sub-mit121,7,sub-mit121_trial-07,low,2.03,4.98,low,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-08_window-001,sub-mit121,8,sub-mit121_trial-08,high,7.91,4.98,high,True
subject_dependent_repeated_stratified_2fold,7,1,valence_binary_fixed5,test,sub-mit121_trial-08_window-002,sub-mit121,8,sub-mit121_trial-08,high,7.91,4.98,high,True
