sample_id,subject,cohort_role,trial,split_group,window_index,start_sample,stop_sample,fif_path,qc_status,valence_label,arousal_label,quadrant_label,sample_weight,start_seconds,end_seconds,samples,sampling_rate_hz,valence,arousal,eligible_valence_binary_fixed5,label_valence_binary_fixed5,eligible_arousal_binary_fixed5,label_arousal_binary_fixed5,eligible_quadrant_fixed5,label_quadrant_fixed5
sub-mit121_trial-10_window-016,sub-mit121,modeling_primary,10,sub-mit121_trial-10,16,7500,8500,data/processed/sub-mit121/trials/sub-mit121_trial-10_eeg.fif,pass,low,high,LVHA,0.037037037037037035,30.0,34.0,1000,250,2.07,5.96,True,low,True,high,True,LVHA
sub-mit121_trial-10_window-017,sub-mit121,modeling_primary,10,sub-mit121_trial-10,17,8000,9000,data/processed/sub-mit121/trials/sub-mit121_trial-10_eeg.fif,pass,low,high,LVHA,0.037037037037037035,32.0,36.0,1000,250,2.07,5.96,True,low,True,high,True,LVHA
sub-mit121_trial-10_window-018,sub-mit121,modeling_primary,10,sub-mit121_trial-10,18,8500,9500,data/processed/sub-mit121/trials/sub-mit121_trial-10_eeg.fif,pass,low,high,LVHA,0.037037037037037035,34.0,38.0,1000,250,2.07,5.96,True,low,True,high,True,LVHA
sub-mit121_trial-10_window-019,sub-mit121,modeling_primary,10,sub-mit121_trial-10,19,9000,10000,data/processed/sub-mit121/trials/sub-mit121_trial-10_eeg.fif,pass,low,high,LVHA,0.037037037037037035,36.0,40.0,1000,250,2.07,5.96,True,low,True,high,True,LVHA
sub-mit121_trial-10_window-020,sub-mit121,modeling_primary,10,sub-mit121_trial-10,20,9500,10500,data/processed/sub-mit121/trials/sub-mit121_trial-10_eeg.fif,pass,low,high,LVHA,0.037037037037037035,38.0,42.0,1000,250,2.07,5.96,True,low,True,high,True,LVHA
sub-mit121_trial-10_window-021,sub-mit121,modeling_primary,10,sub-mit121_trial-10,21,10000,11000,data/processed/sub-mit121/trials/sub-mit121_trial-10_eeg.fif,pass,low,high,LVHA,0.037037037037037035,40.0,44.0,1000,250,2.07,5.96,True,low,True,high,True,LVHA
sub-mit121_trial-10_window-022,sub-mit121,modeling_primary,10,sub-mit121_trial-10,22,10500,11500,data/processed/sub-mit121/trials/sub-mit121_trial-10_eeg.fif,pass,low,high,LVHA,0.037037037037037035,42.0,46.0,1000,250,2.07,5.96,True,low,True,high,True,LVHA
sub-mit121_trial-10_window-023,sub-mit121,modeling_primary,10,sub-mit121_trial-10,23,11000,12000,data/processed/sub-mit121/trials/sub-mit121_trial-10_eeg.fif,pass,low,high,LVHA,0.037037037037037035,44.0,48.0,1000,250,2.07,5.96,True,low,True,high,True,LVHA
sub-mit121_trial-10_window-024,sub-mit121,modeling_primary,10,sub-mit121_trial-10,24,11500,12500,data/processed/sub-mit121/trials/sub-mit121_trial-10_eeg.fif,pass,low,high,LVHA,0.037037037037037035,46.0,50.0,1000,250,2.07,5.96,True,low,True,high,True,LVHA
sub-mit121_trial-10_window-025,sub-mit121,modeling_primary,10,sub-mit121_trial-10,25,12000,13000,data/processed/sub-mit121/trials/sub-mit121_trial-10_eeg.fif,pass,low,high,LVHA,0.037037037037037035,48.0,52.0,1000,250,2.07,5.96,True,low,True,high,True,LVHA
sub-mit121_trial-10_window-026,sub-mit121,modeling_primary,10,sub-mit121_trial-10,26,12500,13500,data/processed/sub-mit121/trials/sub-mit121_trial-10_eeg.fif,pass,low,high,LVHA,0.037037037037037035,50.0,54.0,1000,250,2.07,5.96,True,low,True,high,True,LVHA
sub-mit121_trial-10_window-027,sub-mit121,modeling_primary,10,sub-mit121_trial-10,27,13000,14000,data/processed/sub-mit121/trials/sub-mit121_trial-10_eeg.fif,pass,low,high,LVHA,0.037037037037037035,52.0,56.0,1000,250,2.07,5.96,True,low,True,high,True,LVHA
sub-mit121_trial-10_window-028,sub-mit121,modeling_primary,10,sub-mit121_trial-10,28,13500,14500,data/processed/sub-mit121/trials/sub-mit121_trial-10_eeg.fif,pass,low,high,LVHA,0.037037037037037035,54.0,58.0,1000,250,2.07,5.96,True,low,True,high,True,LVHA
sub-mit121_trial-10_window-029,sub-mit121,modeling_primary,10,sub-mit121_trial-10,29,14000,15000,data/processed/sub-mit121/trials/sub-mit121_trial-10_eeg.fif,pass,low,high,LVHA,0.037037037037037035,56.0,60.0,1000,250,2.07,5.96,True,low,True,high,True,LVHA
sub-mit121_trial-11_window-001,sub-mit121,modeling_primary,11,sub-mit121_trial-11,1,0,1000,data/processed/sub-mit121/trials/sub-mit121_trial-11_eeg.fif,pass,high,high,HVHA,0.045454545454545456,0.0,4.0,1000,250,5.96,7.06,True,high,True,high,True,HVHA
sub-mit121_trial-11_window-002,sub-mit121,modeling_primary,11,sub-mit121_trial-11,2,500,1500,data/processed/sub-mit121/trials/sub-mit121_trial-11_eeg.fif,pass,high,high,HVHA,0.045454545454545456,2.0,6.0,1000,250,5.96,7.06,True,high,True,high,True,HVHA
sub-mit121_trial-11_window-003,sub-mit121,modeling_primary,11,sub-mit121_trial-11,3,1000,2000,data/processed/sub-mit121/trials/sub-mit121_trial-11_eeg.fif,pass,high,high,HVHA,0.045454545454545456,4.0,8.0,1000,250,5.96,7.06,True,high,True,high,True,HVHA
sub-mit121_trial-11_window-004,sub-mit121,modeling_primary,11,sub-mit121_trial-11,4,1500,2500,data/processed/sub-mit121/trials/sub-mit121_trial-11_eeg.fif,pass,high,high,HVHA,0.045454545454545456,6.0,10.0,1000,250,5.96,7.06,True,high,True,high,True,HVHA
sub-mit121_trial-11_window-006,sub-mit121,modeling_primary,11,sub-mit121_trial-11,6,2500,3500,data/processed/sub-mit121/trials/sub-mit121_trial-11_eeg.fif,pass,high,high,HVHA,0.045454545454545456,10.0,14.0,1000,250,5.96,7.06,True,high,True,high,True,HVHA
sub-mit121_trial-11_window-009,sub-mit121,modeling_primary,11,sub-mit121_trial-11,9,4000,5000,data/processed/sub-mit121/trials/sub-mit121_trial-11_eeg.fif,pass,high,high,HVHA,0.045454545454545456,16.0,20.0,1000,250,5.96,7.06,True,high,True,high,True,HVHA
sub-mit121_trial-11_window-010,sub-mit121,modeling_primary,11,sub-mit121_trial-11,10,4500,5500,data/processed/sub-mit121/trials/sub-mit121_trial-11_eeg.fif,pass,high,high,HVHA,0.045454545454545456,18.0,22.0,1000,250,5.96,7.06,True,high,True,high,True,HVHA
sub-mit121_trial-11_window-011,sub-mit121,modeling_primary,11,sub-mit121_trial-11,11,5000,6000,data/processed/sub-mit121/trials/sub-mit121_trial-11_eeg.fif,pass,high,high,HVHA,0.045454545454545456,20.0,24.0,1000,250,5.96,7.06,True,high,True,high,True,HVHA
sub-mit121_trial-11_window-012,sub-mit121,modeling_primary,11,sub-mit121_trial-11,12,5500,6500,data/processed/sub-mit121/trials/sub-mit121_trial-11_eeg.fif,pass,high,high,HVHA,0.045454545454545456,22.0,26.0,1000,250,5.96,7.06,True,high,True,high,True,HVHA
sub-mit121_trial-11_window-013,sub-mit121,modeling_primary,11,sub-mit121_trial-11,13,6000,7000,data/processed/sub-mit121/trials/sub-mit121_trial-11_eeg.fif,pass,high,high,HVHA,0.045454545454545456,24.0,28.0,1000,250,5.96,7.06,True,high,True,high,True,HVHA
sub-mit121_trial-11_window-014,sub-mit121,modeling_primary,11,sub-mit121_trial-11,14,6500,7500,data/processed/sub-mit121/trials/sub-mit121_trial-11_eeg.fif,pass,high,high,HVHA,0.045454545454545456,26.0,30.0,1000,250,5.96,7.06,True,high,True,high,True,HVHA
sub-mit121_trial-11_window-015,sub-mit121,modeling_primary,11,sub-mit121_trial-11,15,7000,8000,data/processed/sub-mit121/trials/sub-mit121_trial-11_eeg.fif,pass,high,high,HVHA,0.045454545454545456,28.0,32.0,1000,250,5.96,7.06,True,high,True,high,True,HVHA
sub-mit121_trial-11_window-016,sub-mit121,modeling_primary,11,sub-mit121_trial-11,16,7500,8500,data/processed/sub-mit121/trials/sub-mit121_trial-11_eeg.fif,pass,high,high,HVHA,0.045454545454545456,30.0,34.0,1000,250,5.96,7.06,True,high,True,high,True,HVHA
sub-mit121_trial-11_window-017,sub-mit121,modeling_primary,11,sub-mit121_trial-11,17,8000,9000,data/processed/sub-mit121/trials/sub-mit121_trial-11_eeg.fif,pass,high,high,HVHA,0.045454545454545456,32.0,36.0,1000,250,5.96,7.06,True,high,True,high,True,HVHA
sub-mit121_trial-11_window-018,sub-mit121,modeling_primary,11,sub-mit121_trial-11,18,8500,9500,data/processed/sub-mit121/trials/sub-mit121_trial-11_eeg.fif,pass,high,high,HVHA,0.045454545454545456,34.0,38.0,1000,250,5.96,7.06,True,high,True,high,True,HVHA
sub-mit121_trial-11_window-019,sub-mit121,modeling_primary,11,sub-mit121_trial-11,19,9000,10000,data/processed/sub-mit121/trials/sub-mit121_trial-11_eeg.fif,pass,high,high,HVHA,0.045454545454545456,36.0,40.0,1000,250,5.96,7.06,True,high,True,high,True,HVHA
sub-mit121_trial-11_window-020,sub-mit121,modeling_primary,11,sub-mit121_trial-11,20,9500,10500,data/processed/sub-mit121/trials/sub-mit121_trial-11_eeg.fif,pass,high,high,HVHA,0.045454545454545456,38.0,42.0,1000,250,5.96,7.06,True,high,True,high,True,HVHA
sub-mit121_trial-11_window-023,sub-mit121,modeling_primary,11,sub-mit121_trial-11,23,11000,12000,data/processed/sub-mit121/trials/sub-mit121_trial-11_eeg.fif,pass,high,high,HVHA,0.045454545454545456,44.0,48.0,1000,250,5.96,7.06,True,high,True,high,True,HVHA
sub-mit121_trial-11_window-024,sub-mit121,modeling_primary,11,sub-mit121_trial-11,24,11500,12500,data/processed/sub-mit121/trials/sub-mit121_trial-11_eeg.fif,pass,high,high,HVHA,0.045454545454545456,46.0,50.0,1000,250,5.96,7.06,True,high,True,high,True,HVHA
sub-mit121_trial-11_window-025,sub-mit121,modeling_primary,11,sub-mit121_trial-11,25,12000,13000,data/processed/sub-mit121/trials/sub-mit121_trial-11_eeg.fif,pass,high,high,HVHA,0.045454545454545456,48.0,52.0,1000,250,5.96,7.06,True,high,True,high,True,HVHA
sub-mit121_trial-11_window-026,sub-mit121,modeling_primary,11,sub-mit121_trial-11,26,12500,13500,data/processed/sub-mit121/trials/sub-mit121_trial-11_eeg.fif,pass,high,high,HVHA,0.045454545454545456,50.0,54.0,1000,250,5.96,7.06,True,high,True,high,True,HVHA
sub-mit121_trial-11_window-029,sub-mit121,modeling_primary,11,sub-mit121_trial-11,29,14000,15000,data/processed/sub-mit121/trials/sub-mit121_trial-11_eeg.fif,pass,high,high,HVHA,0.045454545454545456,56.0,60.0,1000,250,5.96,7.06,True,high,True,high,True,HVHA
sub-mit123_trial-01_window-001,sub-mit123,modeling_primary,1,sub-mit123_trial-01,1,0,1000,data/processed/sub-mit123/trials/sub-mit123_trial-01_eeg.fif,pass,high,low,HVLA,0.047619047619047616,0.0,4.0,1000,250,5.81,1.99,True,high,True,low,True,HVLA
sub-mit123_trial-01_window-002,sub-mit123,modeling_primary,1,sub-mit123_trial-01,2,500,1500,data/processed/sub-mit123/trials/sub-mit123_trial-01_eeg.fif,pass,high,low,HVLA,0.047619047619047616,2.0,6.0,1000,250,5.81,1.99,True,high,True,low,True,HVLA
sub-mit123_trial-01_window-003,sub-mit123,modeling_primary,1,sub-mit123_trial-01,3,1000,2000,data/processed/sub-mit123/trials/sub-mit123_trial-01_eeg.fif,pass,high,low,HVLA,0.047619047619047616,4.0,8.0,1000,250,5.81,1.99,True,high,True,low,True,HVLA
sub-mit123_trial-01_window-004,sub-mit123,modeling_primary,1,sub-mit123_trial-01,4,1500,2500,data/processed/sub-mit123/trials/sub-mit123_trial-01_eeg.fif,pass,high,low,HVLA,0.047619047619047616,6.0,10.0,1000,250,5.81,1.99,True,high,True,low,True,HVLA
sub-mit123_trial-01_window-005,sub-mit123,modeling_primary,1,sub-mit123_trial-01,5,2000,3000,data/processed/sub-mit123/trials/sub-mit123_trial-01_eeg.fif,pass,high,low,HVLA,0.047619047619047616,8.0,12.0,1000,250,5.81,1.99,True,high,True,low,True,HVLA
sub-mit123_trial-01_window-006,sub-mit123,modeling_primary,1,sub-mit123_trial-01,6,2500,3500,data/processed/sub-mit123/trials/sub-mit123_trial-01_eeg.fif,pass,high,low,HVLA,0.047619047619047616,10.0,14.0,1000,250,5.81,1.99,True,high,True,low,True,HVLA
sub-mit123_trial-01_window-007,sub-mit123,modeling_primary,1,sub-mit123_trial-01,7,3000,4000,data/processed/sub-mit123/trials/sub-mit123_trial-01_eeg.fif,pass,high,low,HVLA,0.047619047619047616,12.0,16.0,1000,250,5.81,1.99,True,high,True,low,True,HVLA
sub-mit123_trial-01_window-010,sub-mit123,modeling_primary,1,sub-mit123_trial-01,10,4500,5500,data/processed/sub-mit123/trials/sub-mit123_trial-01_eeg.fif,pass,high,low,HVLA,0.047619047619047616,18.0,22.0,1000,250,5.81,1.99,True,high,True,low,True,HVLA
sub-mit123_trial-01_window-013,sub-mit123,modeling_primary,1,sub-mit123_trial-01,13,6000,7000,data/processed/sub-mit123/trials/sub-mit123_trial-01_eeg.fif,pass,high,low,HVLA,0.047619047619047616,24.0,28.0,1000,250,5.81,1.99,True,high,True,low,True,HVLA
sub-mit123_trial-01_window-014,sub-mit123,modeling_primary,1,sub-mit123_trial-01,14,6500,7500,data/processed/sub-mit123/trials/sub-mit123_trial-01_eeg.fif,pass,high,low,HVLA,0.047619047619047616,26.0,30.0,1000,250,5.81,1.99,True,high,True,low,True,HVLA
sub-mit123_trial-01_window-015,sub-mit123,modeling_primary,1,sub-mit123_trial-01,15,7000,8000,data/processed/sub-mit123/trials/sub-mit123_trial-01_eeg.fif,pass,high,low,HVLA,0.047619047619047616,28.0,32.0,1000,250,5.81,1.99,True,high,True,low,True,HVLA
sub-mit123_trial-01_window-016,sub-mit123,modeling_primary,1,sub-mit123_trial-01,16,7500,8500,data/processed/sub-mit123/trials/sub-mit123_trial-01_eeg.fif,pass,high,low,HVLA,0.047619047619047616,30.0,34.0,1000,250,5.81,1.99,True,high,True,low,True,HVLA
sub-mit123_trial-01_window-018,sub-mit123,modeling_primary,1,sub-mit123_trial-01,18,8500,9500,data/processed/sub-mit123/trials/sub-mit123_trial-01_eeg.fif,pass,high,low,HVLA,0.047619047619047616,34.0,38.0,1000,250,5.81,1.99,True,high,True,low,True,HVLA
sub-mit123_trial-01_window-019,sub-mit123,modeling_primary,1,sub-mit123_trial-01,19,9000,10000,data/processed/sub-mit123/trials/sub-mit123_trial-01_eeg.fif,pass,high,low,HVLA,0.047619047619047616,36.0,40.0,1000,250,5.81,1.99,True,high,True,low,True,HVLA
sub-mit123_trial-01_window-021,sub-mit123,modeling_primary,1,sub-mit123_trial-01,21,10000,11000,data/processed/sub-mit123/trials/sub-mit123_trial-01_eeg.fif,pass,high,low,HVLA,0.047619047619047616,40.0,44.0,1000,250,5.81,1.99,True,high,True,low,True,HVLA
sub-mit123_trial-01_window-022,sub-mit123,modeling_primary,1,sub-mit123_trial-01,22,10500,11500,data/processed/sub-mit123/trials/sub-mit123_trial-01_eeg.fif,pass,high,low,HVLA,0.047619047619047616,42.0,46.0,1000,250,5.81,1.99,True,high,True,low,True,HVLA
sub-mit123_trial-01_window-024,sub-mit123,modeling_primary,1,sub-mit123_trial-01,24,11500,12500,data/processed/sub-mit123/trials/sub-mit123_trial-01_eeg.fif,pass,high,low,HVLA,0.047619047619047616,46.0,50.0,1000,250,5.81,1.99,True,high,True,low,True,HVLA
sub-mit123_trial-01_window-025,sub-mit123,modeling_primary,1,sub-mit123_trial-01,25,12000,13000,data/processed/sub-mit123/trials/sub-mit123_trial-01_eeg.fif,pass,high,low,HVLA,0.047619047619047616,48.0,52.0,1000,250,5.81,1.99,True,high,True,low,True,HVLA
sub-mit123_trial-01_window-026,sub-mit123,modeling_primary,1,sub-mit123_trial-01,26,12500,13500,data/processed/sub-mit123/trials/sub-mit123_trial-01_eeg.fif,pass,high,low,HVLA,0.047619047619047616,50.0,54.0,1000,250,5.81,1.99,True,high,True,low,True,HVLA
sub-mit123_trial-01_window-028,sub-mit123,modeling_primary,1,sub-mit123_trial-01,28,13500,14500,data/processed/sub-mit123/trials/sub-mit123_trial-01_eeg.fif,pass,high,low,HVLA,0.047619047619047616,54.0,58.0,1000,250,5.81,1.99,True,high,True,low,True,HVLA
sub-mit123_trial-01_window-029,sub-mit123,modeling_primary,1,sub-mit123_trial-01,29,14000,15000,data/processed/sub-mit123/trials/sub-mit123_trial-01_eeg.fif,pass,high,low,HVLA,0.047619047619047616,56.0,60.0,1000,250,5.81,1.99,True,high,True,low,True,HVLA
sub-mit123_trial-02_window-001,sub-mit123,modeling_primary,2,sub-mit123_trial-02,1,0,1000,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif,pass,low,high,LVHA,0.038461538461538464,0.0,4.0,1000,250,1.1,5.46,True,low,True,high,True,LVHA
sub-mit123_trial-02_window-002,sub-mit123,modeling_primary,2,sub-mit123_trial-02,2,500,1500,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif,pass,low,high,LVHA,0.038461538461538464,2.0,6.0,1000,250,1.1,5.46,True,low,True,high,True,LVHA
sub-mit123_trial-02_window-003,sub-mit123,modeling_primary,2,sub-mit123_trial-02,3,1000,2000,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif,pass,low,high,LVHA,0.038461538461538464,4.0,8.0,1000,250,1.1,5.46,True,low,True,high,True,LVHA
sub-mit123_trial-02_window-004,sub-mit123,modeling_primary,2,sub-mit123_trial-02,4,1500,2500,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif,pass,low,high,LVHA,0.038461538461538464,6.0,10.0,1000,250,1.1,5.46,True,low,True,high,True,LVHA
sub-mit123_trial-02_window-005,sub-mit123,modeling_primary,2,sub-mit123_trial-02,5,2000,3000,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif,pass,low,high,LVHA,0.038461538461538464,8.0,12.0,1000,250,1.1,5.46,True,low,True,high,True,LVHA
sub-mit123_trial-02_window-006,sub-mit123,modeling_primary,2,sub-mit123_trial-02,6,2500,3500,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif,pass,low,high,LVHA,0.038461538461538464,10.0,14.0,1000,250,1.1,5.46,True,low,True,high,True,LVHA
sub-mit123_trial-02_window-007,sub-mit123,modeling_primary,2,sub-mit123_trial-02,7,3000,4000,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif,pass,low,high,LVHA,0.038461538461538464,12.0,16.0,1000,250,1.1,5.46,True,low,True,high,True,LVHA
sub-mit123_trial-02_window-008,sub-mit123,modeling_primary,2,sub-mit123_trial-02,8,3500,4500,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif,pass,low,high,LVHA,0.038461538461538464,14.0,18.0,1000,250,1.1,5.46,True,low,True,high,True,LVHA
sub-mit123_trial-02_window-009,sub-mit123,modeling_primary,2,sub-mit123_trial-02,9,4000,5000,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif,pass,low,high,LVHA,0.038461538461538464,16.0,20.0,1000,250,1.1,5.46,True,low,True,high,True,LVHA
sub-mit123_trial-02_window-010,sub-mit123,modeling_primary,2,sub-mit123_trial-02,10,4500,5500,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif,pass,low,high,LVHA,0.038461538461538464,18.0,22.0,1000,250,1.1,5.46,True,low,True,high,True,LVHA
sub-mit123_trial-02_window-011,sub-mit123,modeling_primary,2,sub-mit123_trial-02,11,5000,6000,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif,pass,low,high,LVHA,0.038461538461538464,20.0,24.0,1000,250,1.1,5.46,True,low,True,high,True,LVHA
sub-mit123_trial-02_window-013,sub-mit123,modeling_primary,2,sub-mit123_trial-02,13,6000,7000,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif,pass,low,high,LVHA,0.038461538461538464,24.0,28.0,1000,250,1.1,5.46,True,low,True,high,True,LVHA
sub-mit123_trial-02_window-014,sub-mit123,modeling_primary,2,sub-mit123_trial-02,14,6500,7500,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif,pass,low,high,LVHA,0.038461538461538464,26.0,30.0,1000,250,1.1,5.46,True,low,True,high,True,LVHA
sub-mit123_trial-02_window-015,sub-mit123,modeling_primary,2,sub-mit123_trial-02,15,7000,8000,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif,pass,low,high,LVHA,0.038461538461538464,28.0,32.0,1000,250,1.1,5.46,True,low,True,high,True,LVHA
sub-mit123_trial-02_window-016,sub-mit123,modeling_primary,2,sub-mit123_trial-02,16,7500,8500,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif,pass,low,high,LVHA,0.038461538461538464,30.0,34.0,1000,250,1.1,5.46,True,low,True,high,True,LVHA
sub-mit123_trial-02_window-017,sub-mit123,modeling_primary,2,sub-mit123_trial-02,17,8000,9000,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif,pass,low,high,LVHA,0.038461538461538464,32.0,36.0,1000,250,1.1,5.46,True,low,True,high,True,LVHA
sub-mit123_trial-02_window-018,sub-mit123,modeling_primary,2,sub-mit123_trial-02,18,8500,9500,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif,pass,low,high,LVHA,0.038461538461538464,34.0,38.0,1000,250,1.1,5.46,True,low,True,high,True,LVHA
sub-mit123_trial-02_window-019,sub-mit123,modeling_primary,2,sub-mit123_trial-02,19,9000,10000,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif,pass,low,high,LVHA,0.038461538461538464,36.0,40.0,1000,250,1.1,5.46,True,low,True,high,True,LVHA
sub-mit123_trial-02_window-020,sub-mit123,modeling_primary,2,sub-mit123_trial-02,20,9500,10500,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif,pass,low,high,LVHA,0.038461538461538464,38.0,42.0,1000,250,1.1,5.46,True,low,True,high,True,LVHA
sub-mit123_trial-02_window-021,sub-mit123,modeling_primary,2,sub-mit123_trial-02,21,10000,11000,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif,pass,low,high,LVHA,0.038461538461538464,40.0,44.0,1000,250,1.1,5.46,True,low,True,high,True,LVHA
sub-mit123_trial-02_window-022,sub-mit123,modeling_primary,2,sub-mit123_trial-02,22,10500,11500,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif,pass,low,high,LVHA,0.038461538461538464,42.0,46.0,1000,250,1.1,5.46,True,low,True,high,True,LVHA
sub-mit123_trial-02_window-023,sub-mit123,modeling_primary,2,sub-mit123_trial-02,23,11000,12000,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif,pass,low,high,LVHA,0.038461538461538464,44.0,48.0,1000,250,1.1,5.46,True,low,True,high,True,LVHA
sub-mit123_trial-02_window-024,sub-mit123,modeling_primary,2,sub-mit123_trial-02,24,11500,12500,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif,pass,low,high,LVHA,0.038461538461538464,46.0,50.0,1000,250,1.1,5.46,True,low,True,high,True,LVHA
sub-mit123_trial-02_window-025,sub-mit123,modeling_primary,2,sub-mit123_trial-02,25,12000,13000,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif,pass,low,high,LVHA,0.038461538461538464,48.0,52.0,1000,250,1.1,5.46,True,low,True,high,True,LVHA
sub-mit123_trial-02_window-028,sub-mit123,modeling_primary,2,sub-mit123_trial-02,28,13500,14500,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif,pass,low,high,LVHA,0.038461538461538464,54.0,58.0,1000,250,1.1,5.46,True,low,True,high,True,LVHA
sub-mit123_trial-02_window-029,sub-mit123,modeling_primary,2,sub-mit123_trial-02,29,14000,15000,data/processed/sub-mit123/trials/sub-mit123_trial-02_eeg.fif,pass,low,high,LVHA,0.038461538461538464,56.0,60.0,1000,250,1.1,5.46,True,low,True,high,True,LVHA
sub-mit123_trial-03_window-001,sub-mit123,modeling_primary,3,sub-mit123_trial-03,1,0,1000,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif,pass,high,low,HVLA,0.045454545454545456,0.0,4.0,1000,250,7.04,3.01,True,high,True,low,True,HVLA
sub-mit123_trial-03_window-002,sub-mit123,modeling_primary,3,sub-mit123_trial-03,2,500,1500,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif,pass,high,low,HVLA,0.045454545454545456,2.0,6.0,1000,250,7.04,3.01,True,high,True,low,True,HVLA
sub-mit123_trial-03_window-004,sub-mit123,modeling_primary,3,sub-mit123_trial-03,4,1500,2500,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif,pass,high,low,HVLA,0.045454545454545456,6.0,10.0,1000,250,7.04,3.01,True,high,True,low,True,HVLA
sub-mit123_trial-03_window-005,sub-mit123,modeling_primary,3,sub-mit123_trial-03,5,2000,3000,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif,pass,high,low,HVLA,0.045454545454545456,8.0,12.0,1000,250,7.04,3.01,True,high,True,low,True,HVLA
sub-mit123_trial-03_window-006,sub-mit123,modeling_primary,3,sub-mit123_trial-03,6,2500,3500,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif,pass,high,low,HVLA,0.045454545454545456,10.0,14.0,1000,250,7.04,3.01,True,high,True,low,True,HVLA
sub-mit123_trial-03_window-007,sub-mit123,modeling_primary,3,sub-mit123_trial-03,7,3000,4000,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif,pass,high,low,HVLA,0.045454545454545456,12.0,16.0,1000,250,7.04,3.01,True,high,True,low,True,HVLA
sub-mit123_trial-03_window-008,sub-mit123,modeling_primary,3,sub-mit123_trial-03,8,3500,4500,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif,pass,high,low,HVLA,0.045454545454545456,14.0,18.0,1000,250,7.04,3.01,True,high,True,low,True,HVLA
sub-mit123_trial-03_window-009,sub-mit123,modeling_primary,3,sub-mit123_trial-03,9,4000,5000,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif,pass,high,low,HVLA,0.045454545454545456,16.0,20.0,1000,250,7.04,3.01,True,high,True,low,True,HVLA
sub-mit123_trial-03_window-010,sub-mit123,modeling_primary,3,sub-mit123_trial-03,10,4500,5500,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif,pass,high,low,HVLA,0.045454545454545456,18.0,22.0,1000,250,7.04,3.01,True,high,True,low,True,HVLA
sub-mit123_trial-03_window-014,sub-mit123,modeling_primary,3,sub-mit123_trial-03,14,6500,7500,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif,pass,high,low,HVLA,0.045454545454545456,26.0,30.0,1000,250,7.04,3.01,True,high,True,low,True,HVLA
sub-mit123_trial-03_window-015,sub-mit123,modeling_primary,3,sub-mit123_trial-03,15,7000,8000,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif,pass,high,low,HVLA,0.045454545454545456,28.0,32.0,1000,250,7.04,3.01,True,high,True,low,True,HVLA
sub-mit123_trial-03_window-016,sub-mit123,modeling_primary,3,sub-mit123_trial-03,16,7500,8500,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif,pass,high,low,HVLA,0.045454545454545456,30.0,34.0,1000,250,7.04,3.01,True,high,True,low,True,HVLA
sub-mit123_trial-03_window-017,sub-mit123,modeling_primary,3,sub-mit123_trial-03,17,8000,9000,data/processed/sub-mit123/trials/sub-mit123_trial-03_eeg.fif,pass,high,low,HVLA,0.045454545454545456,32.0,36.0,1000,250,7.04,3.01,True,high,True,low,True,HVLA
