protocol,task,partition,sample_id,subject,trial,split_group,label,valence
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-10_window-022,sub-mit076,10,sub-mit076_trial-10,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-10_window-023,sub-mit076,10,sub-mit076_trial-10,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-10_window-024,sub-mit076,10,sub-mit076_trial-10,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-10_window-025,sub-mit076,10,sub-mit076_trial-10,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-10_window-026,sub-mit076,10,sub-mit076_trial-10,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-10_window-027,sub-mit076,10,sub-mit076_trial-10,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit076_trial-10_window-028,sub-mit076,10,sub-mit076_trial-10,high,8.05
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-01_window-001,sub-mit121,1,sub-mit121_trial-01,high,7.01
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-01_window-002,sub-mit121,1,sub-mit121_trial-01,high,7.01
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-01_window-003,sub-mit121,1,sub-mit121_trial-01,high,7.01
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-01_window-004,sub-mit121,1,sub-mit121_trial-01,high,7.01
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-01_window-005,sub-mit121,1,sub-mit121_trial-01,high,7.01
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-01_window-006,sub-mit121,1,sub-mit121_trial-01,high,7.01
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-01_window-007,sub-mit121,1,sub-mit121_trial-01,high,7.01
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-01_window-008,sub-mit121,1,sub-mit121_trial-01,high,7.01
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-01_window-009,sub-mit121,1,sub-mit121_trial-01,high,7.01
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-01_window-012,sub-mit121,1,sub-mit121_trial-01,high,7.01
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-01_window-013,sub-mit121,1,sub-mit121_trial-01,high,7.01
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-01_window-016,sub-mit121,1,sub-mit121_trial-01,high,7.01
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-01_window-017,sub-mit121,1,sub-mit121_trial-01,high,7.01
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-01_window-018,sub-mit121,1,sub-mit121_trial-01,high,7.01
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-01_window-019,sub-mit121,1,sub-mit121_trial-01,high,7.01
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-01_window-020,sub-mit121,1,sub-mit121_trial-01,high,7.01
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-01_window-021,sub-mit121,1,sub-mit121_trial-01,high,7.01
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-01_window-022,sub-mit121,1,sub-mit121_trial-01,high,7.01
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-01_window-023,sub-mit121,1,sub-mit121_trial-01,high,7.01
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-01_window-024,sub-mit121,1,sub-mit121_trial-01,high,7.01
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-01_window-025,sub-mit121,1,sub-mit121_trial-01,high,7.01
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-01_window-026,sub-mit121,1,sub-mit121_trial-01,high,7.01
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-01_window-027,sub-mit121,1,sub-mit121_trial-01,high,7.01
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-01_window-028,sub-mit121,1,sub-mit121_trial-01,high,7.01
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-01_window-029,sub-mit121,1,sub-mit121_trial-01,high,7.01
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-02_window-001,sub-mit121,2,sub-mit121_trial-02,high,8.74
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-02_window-003,sub-mit121,2,sub-mit121_trial-02,high,8.74
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-02_window-004,sub-mit121,2,sub-mit121_trial-02,high,8.74
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-02_window-005,sub-mit121,2,sub-mit121_trial-02,high,8.74
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-02_window-006,sub-mit121,2,sub-mit121_trial-02,high,8.74
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-02_window-007,sub-mit121,2,sub-mit121_trial-02,high,8.74
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-02_window-009,sub-mit121,2,sub-mit121_trial-02,high,8.74
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-02_window-010,sub-mit121,2,sub-mit121_trial-02,high,8.74
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-02_window-011,sub-mit121,2,sub-mit121_trial-02,high,8.74
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-02_window-012,sub-mit121,2,sub-mit121_trial-02,high,8.74
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-02_window-013,sub-mit121,2,sub-mit121_trial-02,high,8.74
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-02_window-014,sub-mit121,2,sub-mit121_trial-02,high,8.74
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-02_window-015,sub-mit121,2,sub-mit121_trial-02,high,8.74
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-02_window-016,sub-mit121,2,sub-mit121_trial-02,high,8.74
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-02_window-017,sub-mit121,2,sub-mit121_trial-02,high,8.74
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-02_window-018,sub-mit121,2,sub-mit121_trial-02,high,8.74
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-02_window-019,sub-mit121,2,sub-mit121_trial-02,high,8.74
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-02_window-020,sub-mit121,2,sub-mit121_trial-02,high,8.74
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-02_window-021,sub-mit121,2,sub-mit121_trial-02,high,8.74
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-02_window-022,sub-mit121,2,sub-mit121_trial-02,high,8.74
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-02_window-025,sub-mit121,2,sub-mit121_trial-02,high,8.74
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-02_window-026,sub-mit121,2,sub-mit121_trial-02,high,8.74
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-02_window-027,sub-mit121,2,sub-mit121_trial-02,high,8.74
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-02_window-028,sub-mit121,2,sub-mit121_trial-02,high,8.74
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-02_window-029,sub-mit121,2,sub-mit121_trial-02,high,8.74
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-03_window-002,sub-mit121,3,sub-mit121_trial-03,low,4.02
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-03_window-003,sub-mit121,3,sub-mit121_trial-03,low,4.02
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-03_window-004,sub-mit121,3,sub-mit121_trial-03,low,4.02
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-03_window-005,sub-mit121,3,sub-mit121_trial-03,low,4.02
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-03_window-006,sub-mit121,3,sub-mit121_trial-03,low,4.02
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-03_window-007,sub-mit121,3,sub-mit121_trial-03,low,4.02
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-03_window-008,sub-mit121,3,sub-mit121_trial-03,low,4.02
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-03_window-009,sub-mit121,3,sub-mit121_trial-03,low,4.02
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-03_window-010,sub-mit121,3,sub-mit121_trial-03,low,4.02
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-03_window-011,sub-mit121,3,sub-mit121_trial-03,low,4.02
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-03_window-012,sub-mit121,3,sub-mit121_trial-03,low,4.02
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-03_window-013,sub-mit121,3,sub-mit121_trial-03,low,4.02
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-03_window-014,sub-mit121,3,sub-mit121_trial-03,low,4.02
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-03_window-015,sub-mit121,3,sub-mit121_trial-03,low,4.02
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-03_window-016,sub-mit121,3,sub-mit121_trial-03,low,4.02
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-03_window-017,sub-mit121,3,sub-mit121_trial-03,low,4.02
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-03_window-018,sub-mit121,3,sub-mit121_trial-03,low,4.02
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-03_window-019,sub-mit121,3,sub-mit121_trial-03,low,4.02
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-03_window-020,sub-mit121,3,sub-mit121_trial-03,low,4.02
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-03_window-023,sub-mit121,3,sub-mit121_trial-03,low,4.02
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-03_window-024,sub-mit121,3,sub-mit121_trial-03,low,4.02
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-03_window-025,sub-mit121,3,sub-mit121_trial-03,low,4.02
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-03_window-026,sub-mit121,3,sub-mit121_trial-03,low,4.02
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-03_window-027,sub-mit121,3,sub-mit121_trial-03,low,4.02
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-03_window-028,sub-mit121,3,sub-mit121_trial-03,low,4.02
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-03_window-029,sub-mit121,3,sub-mit121_trial-03,low,4.02
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-04_window-001,sub-mit121,4,sub-mit121_trial-04,low,4.98
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-04_window-002,sub-mit121,4,sub-mit121_trial-04,low,4.98
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-04_window-003,sub-mit121,4,sub-mit121_trial-04,low,4.98
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-04_window-004,sub-mit121,4,sub-mit121_trial-04,low,4.98
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-04_window-005,sub-mit121,4,sub-mit121_trial-04,low,4.98
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-04_window-008,sub-mit121,4,sub-mit121_trial-04,low,4.98
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-04_window-011,sub-mit121,4,sub-mit121_trial-04,low,4.98
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-04_window-012,sub-mit121,4,sub-mit121_trial-04,low,4.98
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-04_window-015,sub-mit121,4,sub-mit121_trial-04,low,4.98
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-04_window-016,sub-mit121,4,sub-mit121_trial-04,low,4.98
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-04_window-017,sub-mit121,4,sub-mit121_trial-04,low,4.98
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-04_window-018,sub-mit121,4,sub-mit121_trial-04,low,4.98
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-04_window-019,sub-mit121,4,sub-mit121_trial-04,low,4.98
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-04_window-020,sub-mit121,4,sub-mit121_trial-04,low,4.98
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-04_window-021,sub-mit121,4,sub-mit121_trial-04,low,4.98
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-04_window-022,sub-mit121,4,sub-mit121_trial-04,low,4.98
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-04_window-023,sub-mit121,4,sub-mit121_trial-04,low,4.98
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-04_window-024,sub-mit121,4,sub-mit121_trial-04,low,4.98
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-04_window-025,sub-mit121,4,sub-mit121_trial-04,low,4.98
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-04_window-028,sub-mit121,4,sub-mit121_trial-04,low,4.98
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-001,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-002,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-003,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-004,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-005,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-006,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-007,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-008,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-009,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-010,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-011,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-012,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-013,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-014,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-015,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-016,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-017,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-018,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-019,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-020,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-021,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-024,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-025,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-026,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-027,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-028,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-05_window-029,sub-mit121,5,sub-mit121_trial-05,low,1.95
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-06_window-003,sub-mit121,6,sub-mit121_trial-06,high,5.27
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-06_window-004,sub-mit121,6,sub-mit121_trial-06,high,5.27
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-06_window-008,sub-mit121,6,sub-mit121_trial-06,high,5.27
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-06_window-009,sub-mit121,6,sub-mit121_trial-06,high,5.27
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-06_window-010,sub-mit121,6,sub-mit121_trial-06,high,5.27
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-06_window-011,sub-mit121,6,sub-mit121_trial-06,high,5.27
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-06_window-012,sub-mit121,6,sub-mit121_trial-06,high,5.27
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-06_window-013,sub-mit121,6,sub-mit121_trial-06,high,5.27
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-06_window-014,sub-mit121,6,sub-mit121_trial-06,high,5.27
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-06_window-015,sub-mit121,6,sub-mit121_trial-06,high,5.27
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-06_window-016,sub-mit121,6,sub-mit121_trial-06,high,5.27
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-06_window-017,sub-mit121,6,sub-mit121_trial-06,high,5.27
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-06_window-018,sub-mit121,6,sub-mit121_trial-06,high,5.27
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-06_window-019,sub-mit121,6,sub-mit121_trial-06,high,5.27
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-06_window-020,sub-mit121,6,sub-mit121_trial-06,high,5.27
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-06_window-021,sub-mit121,6,sub-mit121_trial-06,high,5.27
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-06_window-022,sub-mit121,6,sub-mit121_trial-06,high,5.27
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-06_window-023,sub-mit121,6,sub-mit121_trial-06,high,5.27
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-06_window-024,sub-mit121,6,sub-mit121_trial-06,high,5.27
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-06_window-025,sub-mit121,6,sub-mit121_trial-06,high,5.27
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-06_window-026,sub-mit121,6,sub-mit121_trial-06,high,5.27
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-06_window-027,sub-mit121,6,sub-mit121_trial-06,high,5.27
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-06_window-028,sub-mit121,6,sub-mit121_trial-06,high,5.27
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-06_window-029,sub-mit121,6,sub-mit121_trial-06,high,5.27
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-07_window-001,sub-mit121,7,sub-mit121_trial-07,low,2.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-07_window-005,sub-mit121,7,sub-mit121_trial-07,low,2.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-07_window-006,sub-mit121,7,sub-mit121_trial-07,low,2.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-07_window-007,sub-mit121,7,sub-mit121_trial-07,low,2.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-07_window-008,sub-mit121,7,sub-mit121_trial-07,low,2.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-07_window-009,sub-mit121,7,sub-mit121_trial-07,low,2.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-07_window-010,sub-mit121,7,sub-mit121_trial-07,low,2.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-07_window-011,sub-mit121,7,sub-mit121_trial-07,low,2.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-07_window-012,sub-mit121,7,sub-mit121_trial-07,low,2.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-07_window-013,sub-mit121,7,sub-mit121_trial-07,low,2.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-07_window-014,sub-mit121,7,sub-mit121_trial-07,low,2.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-07_window-015,sub-mit121,7,sub-mit121_trial-07,low,2.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-07_window-016,sub-mit121,7,sub-mit121_trial-07,low,2.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-07_window-019,sub-mit121,7,sub-mit121_trial-07,low,2.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-07_window-020,sub-mit121,7,sub-mit121_trial-07,low,2.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-07_window-021,sub-mit121,7,sub-mit121_trial-07,low,2.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-07_window-022,sub-mit121,7,sub-mit121_trial-07,low,2.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-07_window-023,sub-mit121,7,sub-mit121_trial-07,low,2.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-07_window-024,sub-mit121,7,sub-mit121_trial-07,low,2.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-07_window-025,sub-mit121,7,sub-mit121_trial-07,low,2.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-07_window-028,sub-mit121,7,sub-mit121_trial-07,low,2.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-07_window-029,sub-mit121,7,sub-mit121_trial-07,low,2.03
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-08_window-001,sub-mit121,8,sub-mit121_trial-08,high,7.91
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-08_window-002,sub-mit121,8,sub-mit121_trial-08,high,7.91
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-08_window-005,sub-mit121,8,sub-mit121_trial-08,high,7.91
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-08_window-006,sub-mit121,8,sub-mit121_trial-08,high,7.91
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-08_window-009,sub-mit121,8,sub-mit121_trial-08,high,7.91
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-08_window-010,sub-mit121,8,sub-mit121_trial-08,high,7.91
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-08_window-011,sub-mit121,8,sub-mit121_trial-08,high,7.91
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-08_window-012,sub-mit121,8,sub-mit121_trial-08,high,7.91
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-08_window-013,sub-mit121,8,sub-mit121_trial-08,high,7.91
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-08_window-014,sub-mit121,8,sub-mit121_trial-08,high,7.91
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-08_window-015,sub-mit121,8,sub-mit121_trial-08,high,7.91
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-08_window-016,sub-mit121,8,sub-mit121_trial-08,high,7.91
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-08_window-017,sub-mit121,8,sub-mit121_trial-08,high,7.91
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-08_window-018,sub-mit121,8,sub-mit121_trial-08,high,7.91
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-08_window-019,sub-mit121,8,sub-mit121_trial-08,high,7.91
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-08_window-020,sub-mit121,8,sub-mit121_trial-08,high,7.91
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-08_window-021,sub-mit121,8,sub-mit121_trial-08,high,7.91
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-08_window-022,sub-mit121,8,sub-mit121_trial-08,high,7.91
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-08_window-023,sub-mit121,8,sub-mit121_trial-08,high,7.91
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-08_window-024,sub-mit121,8,sub-mit121_trial-08,high,7.91
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-08_window-025,sub-mit121,8,sub-mit121_trial-08,high,7.91
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-08_window-026,sub-mit121,8,sub-mit121_trial-08,high,7.91
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-08_window-027,sub-mit121,8,sub-mit121_trial-08,high,7.91
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-08_window-028,sub-mit121,8,sub-mit121_trial-08,high,7.91
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-08_window-029,sub-mit121,8,sub-mit121_trial-08,high,7.91
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-09_window-001,sub-mit121,9,sub-mit121_trial-09,low,1.55
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-09_window-002,sub-mit121,9,sub-mit121_trial-09,low,1.55
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-09_window-004,sub-mit121,9,sub-mit121_trial-09,low,1.55
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-09_window-005,sub-mit121,9,sub-mit121_trial-09,low,1.55
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-09_window-006,sub-mit121,9,sub-mit121_trial-09,low,1.55
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-09_window-007,sub-mit121,9,sub-mit121_trial-09,low,1.55
single_class_sensitivity,valence_binary_fixed5,refit,sub-mit121_trial-09_window-008,sub-mit121,9,sub-mit121_trial-09,low,1.55
